Tympanites of cecum,"Flatulence, eructation and gas pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulerythema,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulerythema of cheeks,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbilical cord complication,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbilical cord problem,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbilical granuloma,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umbilical sepsis,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unclassified epileptic seizures,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undernourished,Starvation disorder,Inanition disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicameral bone cyst,Mass of musculoskeletal structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unilateral sensory loss of face and trunk, opposite sides",Skin sensation disturbance,Absence of sensation finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspecified background retinopathy,OE  retinopathy,OE  referable retinopathy,OE  nonreferable retinopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspecified fetal or neonatal jaundice NOS,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unspecified lymphadenitis, excluding mesenteric lymphaden",Tender lymph node,Tenderness of lymphoreticular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnverrichtLundborg syndrome,Myoclonic disorder,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper respiratory infection,Purulent nasal discharge,Purulent rhinitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uremia due to inadequate renal perfusion,DExtrarenal uraemia,DExtrarenal uremia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urethral cyst,Mass of urinary system structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urethral wart,Mass of urinary system structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urinary incontinence,Total urinary incontinence finding,Urge incontinence of urine,Primary enuresis,Double incontinence finding,Daytime enuresis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urine induced contact dermatitis,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urticaria NOS or hives or pachydermia,Weal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urticaria disorder,Weal,Urticaria geographica,Menstrual urticaria,Delayed dermographism,Cold reflex urticaria,Delayed cold sensitivity,Persisting cholinergic urticaria,Cholinergic pruritus,Reflex urticaria,Immune complex urticaria,Urticarial vasculitis disorder,,,,,,,,,,,,,,,,,,,,,,,
Urticaria due to cold,Cold reflex urticaria,Delayed cold sensitivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urticaria morphologic abnormality,Weal,Urticaria geographica,Menstrual urticaria,Delayed dermographism,Cold reflex urticaria,Delayed cold sensitivity,Persisting cholinergic urticaria,Cholinergic pruritus,Reflex urticaria,Immune complex urticaria,Urticarial vasculitis disorder,,,,,,,,,,,,,,,,,,,,,,,
Urticaria perstans,Urticaria persistans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Urticaria pigmentosa, maculopapular type",Macule morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urticarial reaction to blood product,Immune complex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urticarial transfusion reaction,Immune complex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Urticarial vasculitis with monoclonal IgM component, Schnitzler",Urticarial vasculitis disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaginitis and vulvovaginitis disorder,Vulval irritation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaginospasm finding,Spasm finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vascular disease of the skin,Face goes red,Stellate pseudoscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vascular disorder,Harlequin change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vascular headache,Headache finding,Thunderclap headache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vascular insufficiency of intestine disorder,Abdominal angina,Intestinal angina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vascular myelopathy,Edema of spinal cord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasovagal attack,Syncope symptom,Syncope and collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velar dyspraxia,Coordination problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velopharyngeal inadequacy,DOther speech disturbance NOS,DOther speech disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velopharyngeal incompetence,DOther speech disturbance NOS,DOther speech disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velopharyngeal insufficiency,DOther speech disturbance NOS,DOther speech disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velopharyngeal mislearning,DOther speech disturbance NOS,DOther speech disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venous varices,Vulval varices in pregnancy,Genital varices in the puerperium,Vaginal varices in the puerperium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventilatory defect,Abnormal breathing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verruca vulgaris,Penile warts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verruca vulgaris of skin of cheek,Mass of digestive structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verruca vulgaris of skin of lower extremity,Mass of lower limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verruca vulgaris of skin of pinna,Mass of ear structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Versive seizure,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertebral column syndromes,Other back symptoms disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertebrogenic pain syndrome,Dorsalgia,Backache NOS or back pain & low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertical myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertiginous syndrome,Subjective vertigo,Multisensory dizziness,Vertigo preceded by head injury,Druginduced vertigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertigo as late effect of stroke,Subjective vertigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertigo of central origin,Subjective vertigo,Brain stem vertigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vesicobullous form erythema multiforme,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vidian neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villonodular synovitis of distal interphalangeal joint of finger,Lump on finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villonodular synovitis of metacarpophalangeal joint,Lump on finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villonodular synovitis of proximal interphalangeal joint of finger,Lump on finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viral disease,Postviral excessive daytime sleepiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viral myalgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viral wart on lip,Mass of oral cavity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virilism or adrenogenital virilisation or pseudohermaphrodite female with adrenocortical disorder,Virilization finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virilism or adrenogenital virilization or pseudohermaphrodite female with adrenocortical disorder,Virilization finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visceral epilepsy,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual field defect,Scintillating scotoma,Angioscotoma,Ring scotoma,Quadrantic scotoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual field scotoma,Scintillating scotoma,Angioscotoma,Ring scotoma,Quadrantic scotoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual perceptual weakness,Subjective visual disturbance,Visual alteration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual reflex epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual seizure,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitamin A deficiency with Bitots spot AND conjunctival xerosis,Bitots spots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitiligo of pinta,Achromia of skin disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitreous liquifaction disorder,Vitreous cavitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vocal nodules in adults,Mass of respiratory structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vocal nodules in children,Mass of respiratory structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vomiting  infective,Finding of vomiting,Vomiting symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vomiting due to organic disease during pregnancy,Finding of vomiting,Vomiting symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vomiting in infants ANDOR children,Finding of vomiting,Vomiting symptom,Vomiting in newborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vomiting in pregnancy & excess or hyperemesis gravidarum or morning sickness,Hyperemesis gravidarum,Morning sickness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulval varices,Vulval varices in pregnancy,Genital varices in the puerperium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulval warts,Mass of female genital structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulvitis disorder,Inflammation of vulva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulvodynia disorder,Pain finding,Burning sensation of vulva,Vulvovaginal pain,Chronic vaginal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warts: genital or penile or venereal or condylomata acuminatum,Penile warts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wasting disease,Cachexia finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West syndrome,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter itch,Pruritus of skin,Itching of skin,Itch of skin,Other specified pruritic conditions disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Withdrawal symptoms from therapeutic use of drugs in newborn,Withdrawal sign or symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Writing epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yaws gumma of bone,Gummatous inflammation morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eroderma disorder,Dry skin finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphodynia,Chest pain,Bone pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphoidalgia syndrome,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
